,CO_IES,CO_CATEGORIA_ADMINISTRATIVA,CO_ORGANIZACAO_ACADEMICA,CO_CURSO,CO_TURNO_ALUNO,CO_GRAU_ACADEMICO,CO_OCDE,CO_ALUNO_CURSO,CO_ALUNO_CURSO_ORIGEM,Cor,Sexo,NU_ANO_ALUNO_NASC,NU_MES_ALUNO_NASC,NU_DIA_ALUNO_NASC,Idade,CO_NACIONALIDADE_ALUNO,CO_PAIS_ORIGEM_ALUNO,UF,CO_MUNICIPIO_NASCIMENTO,IN_ALUNO_DEF_TGD_SUPER,IN_DEF_AUDITIVA,IN_DEF_FISICA,IN_DEF_INTELECTUAL,IN_DEF_MULTIPLA,IN_DEF_SURDEZ,IN_DEF_SURDOCEGUEIRA,IN_DEF_BAIXA_VISAO,IN_DEF_CEGUEIRA,IN_DEF_SUPERDOTACAO,IN_TGD_AUTISMO_INFANTIL,IN_TGD_SINDROME_ASPERGER,IN_TGD_SINDROME_RETT,IN_TGD_TRANSTOR_DESINTEGRATIVO,Situacao,QT_CARGA_HORARIA_TOTAL,QT_CARGA_HORARIA_INTEG,IN_ING_VESTIBULAR,IN_ING_ENEM,IN_ING_AVALIACAO_SERIADA,IN_ING_SELECAO_SIMPLIFICADA,IN_ING_SELECAO_VAGA_REMANESC,IN_ING_SELECAO_VAGA_PROG_ESPEC,IN_ING_TRANSF_EXOFFICIO,IN_ING_DECISAO_JUDICIAL,IN_ING_CONVENIO_PECG,IN_RESERVA_VAGAS,IN_RESERVA_ETNICO,IN_RESERVA_DEFICIENCIA,IN_RESERVA_ENSINO_PUBLICO,IN_RESERVA_RENDA_FAMILIAR,IN_RESERVA_OUTRA,IN_APOIO_SOCIAL,IN_APOIO_ALIMENTACAO,IN_APOIO_BOLSA_PERMANENCIA,IN_APOIO_BOLSA_TRABALHO,IN_APOIO_MATERIAL_DIDATICO,IN_APOIO_MORADIA,IN_APOIO_TRANSPORTE,IN_ATIVIDADE_EXTRACURRICULAR,IN_COMPL_ESTAGIO,IN_COMPL_EXTENSAO,IN_COMPL_MONITORIA,IN_COMPL_PESQUISA,IN_BOLSA_ESTAGIO,IN_BOLSA_EXTENSAO,IN_BOLSA_MONITORIA,IN_BOLSA_PESQUISA,CO_TIPO_ESCOLA_ENS_MEDIO,IN_ALUNO_PARFOR,CO_SEMESTRE_CONCLUSAO,CO_SEMESTRE_REFERENCIA,IN_MOBILIDADE_ACADEMICA,CO_MOBILIDADE_ACADEMICA,CO_MOBILIDADE_ACADEMICA_INTERN,CO_IES_DESTINO,CO_PAIS_DESTINO,IN_MATRICULA,IN_CONCLUINTE,IN_INGRESSO_TOTAL,ANO_INGRESSO,ANO_RELATORIO
44,2,1,1,146,4,1,322B01,15390091,,Branca,feminino,1966,10,1,49,1,10,Rio de Janeiro,3304557.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cursando,2700,1740,0,0,0,0,0,0,1,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2013,2015
45,2,1,1,146,4,1,322B01,20576987,,Nao quis declarar,feminino,1992,3,26,23,1,10,,,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cursando,2700,1110,1,0,0,0,0,0,0,0,0.0,0,,,,,,1,1.0,1.0,0.0,0.0,1.0,0.0,1,1.0,0.0,1.0,1.0,1.0,,0.0,0.0,0,,,2,0.0,,,,,1,0,0,2013,2015
46,2,1,1,146,4,1,322B01,20708912,,Nao quis declarar,feminino,1991,9,7,24,1,10,Distrito Federal,5300108.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cursando,2700,930,0,1,0,0,0,0,0,0,0.0,1,1.0,0.0,1.0,0.0,0.0,0,,,,,,,1,1.0,0.0,0.0,0.0,1.0,,,,1,,,2,0.0,,,,,1,0,0,2014,2015
47,2,1,1,146,4,1,322B01,13171589,,Parda,nao declarado,1983,12,2,32,1,10,Paraná,4106902.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cursando,2700,2295,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2011,2015
48,2,1,1,146,4,1,322B01,15449652,,Branca,feminino,1956,5,27,59,1,10,Minas Gerais,3136702.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cursando,2700,2865,0,0,0,0,1,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2011,2015
49,2,1,1,146,4,1,322B01,20570039,,Branca,feminino,1991,9,13,24,1,10,Distrito Federal,5300108.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cursando,2700,1590,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,0.0,0.0,1.0,0.0,,,0.0,,0,,,2,0.0,,,,,1,0,0,2013,2015
50,2,1,1,146,4,1,322B01,20507018,,Nao quis declarar,nao declarado,1988,5,2,27,1,10,,,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cursando,2700,900,1,0,0,0,0,0,0,0,0.0,0,,,,,,1,1.0,1.0,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,0.0,1.0,,,,0,,,2,0.0,,,,,1,0,0,2013,2015
51,2,1,1,146,4,1,322B01,13782123,,Parda,nao declarado,1987,8,15,28,1,10,Pernambuco,2605202.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cursando,2700,1050,0,1,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2012,2015
52,2,1,1,146,4,1,322B01,20422256,,Parda,feminino,1989,9,23,26,1,10,Distrito Federal,5300108.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,2,,,,,,1,1,0,2010,2015
53,2,1,1,146,4,1,322B01,12691701,,Nao quis declarar,feminino,1991,11,13,24,1,10,Distrito Federal,5300108.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Formado,2700,2700,0,0,1,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,2,,,,,,1,1,0,2010,2015
54,2,1,1,146,4,1,322B01,12691468,,Branca,feminino,1992,6,16,23,1,10,Distrito Federal,5300108.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Formado,2700,2760,0,0,1,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,1,,,,,,1,1,0,2010,2015
55,2,1,1,146,4,1,322B01,13215217,,Parda,feminino,1987,12,21,28,1,10,Distrito Federal,5300108.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,1,,,,,,1,1,0,2011,2015
56,2,1,1,146,4,1,322B01,20423088,,Indigena,feminino,1989,3,20,26,1,10,Distrito Federal,5300108.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Formado,2700,2745,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,0.0,0.0,1.0,0.0,,,1.0,,1,,,1,,,,,,1,1,0,2010,2015
57,2,1,1,146,4,1,322B01,22591597,,Parda,nao declarado,1982,12,7,33,1,10,,,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Desvinculado,2700,270,0,1,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,,,,,,0,0,0,2014,2015
58,2,1,1,146,4,1,322B01,20422347,,Parda,nao declarado,1993,11,6,22,1,10,Distrito Federal,5300108.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Formado,2700,2730,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,0.0,0.0,1.0,0.0,,,1.0,,1,,,1,,,,,,1,1,0,2010,2015
59,2,1,1,146,4,1,322B01,12819271,,Branca,feminino,1990,3,14,25,1,10,Distrito Federal,5300108.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,2,,,,,,1,1,0,2010,2015
60,2,1,1,146,4,1,322B01,9487520,,Branca,feminino,1991,1,15,24,1,10,Goiás,5212501.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,1,,,,,,1,1,0,2010,2015
61,2,1,1,146,4,1,322B01,20572581,,Branca,feminino,1993,4,21,22,1,10,Distrito Federal,5300108.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cursando,2700,2130,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,1.0,0.0,0.0,1.0,1.0,,,1.0,0,,,2,0.0,,,,,1,0,0,2013,2015
62,2,1,1,146,4,1,322B01,12819807,,Branca,feminino,1992,9,17,23,1,10,Distrito Federal,5300108.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Formado,2700,2760,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,1,,,,,,1,1,0,2010,2015
63,2,1,1,146,4,1,322B01,12819961,,Branca,feminino,1993,2,10,22,1,10,Distrito Federal,5300108.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Formado,2700,2850,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,2,,,,,,1,1,0,2010,2015
64,2,1,1,146,4,1,322B01,20422757,,Preta,feminino,1992,8,14,23,1,10,Distrito Federal,5300108.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0,,,,,,,1,0.0,0.0,1.0,0.0,,,1.0,,1,,,1,,,,,,1,1,0,2010,2015
65,2,1,1,146,4,1,322B01,12820523,,Parda,feminino,1991,4,22,24,1,10,Distrito Federal,5300108.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Desvinculado,2700,2670,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,,,,,,0,0,0,2010,2015
66,2,1,1,146,4,1,322B01,12820806,,Parda,feminino,1991,8,16,24,1,10,Distrito Federal,5300108.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0,,,,,,,0,,,,,,,,,1,,,1,,,,,,1,1,0,2010,2015
67,2,1,1,146,4,1,322B01,20423342,,Branca,nao declarado,1991,4,27,24,1,10,,,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cursando,2700,1650,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,1.0,0.0,0.0,0.0,1.0,,,,0,,,2,0.0,,,,,1,0,0,2010,2015
68,2,1,1,146,4,1,322B01,20408664,,Parda,feminino,1992,9,19,23,1,10,Distrito Federal,5300108.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cursando,2700,2460,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2012,2015
69,2,1,1,146,4,1,322B01,12821232,,Amarela,feminino,1992,8,8,23,1,10,Distrito Federal,5300108.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cursando,2700,2460,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,2,0.0,,,,,1,0,0,2010,2015
70,2,1,1,146,4,1,322B01,9487516,,Parda,feminino,1993,6,11,22,1,10,Distrito Federal,5300108.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,1,,,,,,1,1,0,2010,2015
71,2,1,1,146,4,1,322B01,14249183,,Branca,nao declarado,1976,5,28,39,1,10,Distrito Federal,5300108.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cursando,2700,270,0,1,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,2,0.0,,,,,1,0,1,2015,2015
72,2,1,1,146,4,1,322B01,12821561,,Branca,feminino,1991,5,23,24,1,10,Distrito Federal,5300108.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,1,,,,,,1,1,0,2010,2015
73,2,1,1,146,4,1,322B01,15451450,,Amarela,feminino,1965,8,20,50,1,10,,,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cursando,2700,2310,0,0,0,0,1,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,2,0.0,,,,,1,0,1,2015,2015
74,2,1,1,146,4,1,322B01,20418885,,Parda,nao declarado,1992,3,17,23,1,10,Distrito Federal,5300108.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cursando,2700,2130,0,0,1,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,2,0.0,,,,,1,0,0,2010,2015
75,2,1,1,146,4,1,322B01,13048034,,Branca,nao declarado,1991,12,6,24,1,10,Distrito Federal,5300108.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,2,,,,,,1,1,0,2011,2015
76,2,1,1,146,4,1,322B01,12691595,,Preta,nao declarado,1990,11,29,25,1,10,Distrito Federal,5300108.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cursando,2700,2610,0,0,1,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2010,2015
77,2,1,1,146,4,1,322B01,20419604,,Parda,feminino,1991,12,21,24,1,10,Distrito Federal,5300108.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cursando,2700,2415,0,0,1,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,2,0.0,,,,,1,0,0,2010,2015
78,2,1,1,146,4,1,322B01,12691846,,Branca,nao declarado,1991,7,12,24,1,10,Distrito Federal,5300108.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cursando,2700,2490,0,0,1,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2010,2015
79,2,1,1,146,4,1,322B01,12691917,,Amarela,feminino,1991,4,22,24,1,10,Distrito Federal,5300108.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,,,,,,1,1,0,2010,2015
80,2,1,1,146,4,1,322B01,12691983,,Parda,feminino,1990,7,17,25,1,10,Distrito Federal,5300108.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Formado,2700,2730,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,1,,,,,,1,1,0,2010,2015
81,2,1,1,146,4,1,322B01,20420242,,Parda,nao declarado,1992,11,28,23,1,10,Distrito Federal,5300108.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cursando,2700,2250,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,0.0,0.0,1.0,0.0,,,0.0,,0,,,2,0.0,,,,,1,0,0,2010,2015
82,2,1,1,146,4,1,322B01,9487597,,Branca,feminino,1991,6,30,24,1,10,Distrito Federal,5300108.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,1,,,,,,1,1,0,2010,2015
83,2,1,1,146,4,1,322B01,12692198,,Preta,feminino,1988,10,21,27,1,10,Distrito Federal,5300108.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cursando,2700,2640,1,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2010,2015
84,2,1,1,146,4,1,322B01,15450882,,Parda,nao declarado,1981,8,29,34,1,10,,,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trancado,2700,2010,0,0,0,0,1,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,,,,,,0,0,0,2014,2015
85,2,1,1,146,4,1,322B01,12692333,,Branca,nao declarado,1976,2,14,39,1,10,Distrito Federal,5300108.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Desvinculado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,1,,,,,,0,0,0,2010,2015
86,2,1,1,146,4,1,322B01,12692387,,Branca,feminino,1979,1,31,36,1,10,Distrito Federal,5300108.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,,,,,,1,1,0,2011,2015
87,2,1,1,146,4,1,322B01,12692446,,Parda,nao declarado,1977,3,9,38,1,10,Distrito Federal,5300108.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cursando,2700,2520,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2010,2015
88,2,1,1,146,4,1,322B01,12818817,,Branca,feminino,1992,6,26,23,1,10,Distrito Federal,5300108.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Formado,2700,2730,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,1,,,,,,1,1,0,2010,2015
89,2,1,1,146,4,1,322B01,12818927,,Branca,feminino,1992,2,18,23,1,10,Rio de Janeiro,3304557.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,1,,,,,,1,1,0,2010,2015
90,2,1,1,146,4,1,322B01,12818964,12818962.0,Preta,nao declarado,1991,11,23,24,1,10,Distrito Federal,5300108.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cursando,2700,2550,1,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,1,2015,2015
91,2,1,1,146,4,1,322B01,9487595,,Amarela,feminino,1991,10,31,24,1,10,Distrito Federal,5300108.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Formado,2700,2700,0,0,1,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,1,,,,,,1,1,0,2010,2015
92,2,1,1,146,4,1,322B01,9487591,,Branca,feminino,1992,10,5,23,1,10,Goiás,5212501.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Formado,2700,2700,0,0,1,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,1,,,,,,1,1,0,2010,2015
93,2,1,1,146,4,1,322B01,13293704,,Parda,nao declarado,1991,10,1,24,1,10,Goiás,5221858.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cursando,2700,1980,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,2,0.0,,,,,1,0,0,2012,2015
94,2,1,1,146,4,1,322B01,14125019,,Branca,feminino,1982,6,30,33,1,10,,,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cursando,2700,2070,0,0,0,0,0,0,1,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,2,0.0,,,,,1,0,0,2014,2015
95,2,1,1,146,4,1,322B01,20713826,,Branca,nao declarado,1991,4,27,24,1,10,,,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cursando,2700,1170,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,1.0,0.0,0.0,0.0,1.0,,,,1,,,2,0.0,,,,,1,0,0,2014,2015
96,2,1,1,146,4,1,322B01,20431361,,Branca,feminino,1991,7,1,24,1,10,Mato Grosso,5107206.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cursando,2700,2580,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,1.0,0.0,0.0,0.0,1.0,,,,0,,,2,0.0,,,,,1,0,0,2011,2015
97,2,1,1,146,4,1,322B01,13169738,,Parda,feminino,1993,11,15,22,1,10,,,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cursando,2700,2655,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,2,0.0,,,,,1,0,0,2011,2015
98,2,1,1,146,4,1,322B01,14250347,,Nao quis declarar,feminino,1991,1,17,24,1,10,Minas Gerais,3106200.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cursando,2700,270,0,1,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0,,,,,,,,,0,,,2,0.0,,,,,1,0,1,2015,2015
99,2,1,1,146,4,1,322B01,14124516,,Branca,feminino,1985,3,24,30,1,10,,,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cursando,2700,510,0,1,0,0,0,0,0,0,0.0,1,0.0,0.0,1.0,1.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2014,2015
100,2,1,1,146,4,1,322B01,20573079,,Parda,nao declarado,1991,12,12,24,1,10,,,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cursando,2700,1755,1,0,0,0,0,0,0,0,0.0,1,1.0,0.0,1.0,0.0,0.0,0,,,,,,,1,1.0,1.0,0.0,0.0,1.0,1.0,,,1,,,2,0.0,,,,,1,0,0,2013,2015
101,2,1,1,146,4,1,322B01,14384361,,Preta,nao declarado,1992,7,10,23,1,10,Distrito Federal,5300108.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cursando,2700,270,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,1,2015,2015
102,2,1,1,146,4,1,322B01,13170348,,Nao quis declarar,nao declarado,1993,6,27,22,1,10,,,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,2,,,,,,1,1,0,2011,2015
103,2,1,1,146,4,1,322B01,20708344,,Branca,nao declarado,1989,9,23,26,1,10,Bahia,2931905.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cursando,2700,1080,0,1,0,0,0,0,0,0,0.0,1,1.0,0.0,1.0,1.0,0.0,1,1.0,1.0,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,0.0,1.0,,,,1,,,2,0.0,,,,,1,0,0,2014,2015
104,2,1,1,146,4,1,322B01,13782462,,Branca,nao declarado,1987,4,1,28,1,10,,,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Desvinculado,2700,240,0,0,0,0,0,0,1,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,2,,,,,,0,0,0,2012,2015
105,2,1,1,146,4,1,322B01,13796116,,Parda,nao declarado,1992,3,31,23,1,10,,,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cursando,2700,990,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,2,0.0,,,,,1,0,0,2013,2015
106,2,1,1,146,4,1,322B01,14385109,,Branca,nao declarado,1991,11,6,24,1,10,Distrito Federal,5300108.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cursando,2700,270,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,2,0.0,,,,,1,0,1,2015,2015
107,2,1,1,146,4,1,322B01,20577601,,Branca,nao declarado,1991,1,26,24,1,10,,,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cursando,2700,1440,0,0,0,0,0,0,1,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,0,,,2,0.0,,,,,1,0,0,2013,2015
