CO_IES,CO_CATEGORIA_ADMINISTRATIVA,CO_ORGANIZACAO_ACADEMICA,CO_CURSO,CO_TURNO_ALUNO,CO_GRAU_ACADEMICO,CO_OCDE,CO_ALUNO_CURSO,CO_ALUNO_CURSO_ORIGEM,CO_COR_RACA_ALUNO,IN_SEXO_ALUNO,NU_ANO_ALUNO_NASC,NU_MES_ALUNO_NASC,NU_DIA_ALUNO_NASC,NU_IDADE_ALUNO,CO_NACIONALIDADE_ALUNO,CO_PAIS_ORIGEM_ALUNO,CO_UF_NASCIMENTO,CO_MUNICIPIO_NASCIMENTO,IN_ALUNO_DEF_TGD_SUPER,IN_DEF_AUDITIVA,IN_DEF_FISICA,IN_DEF_INTELECTUAL,IN_DEF_MULTIPLA,IN_DEF_SURDEZ,IN_DEF_SURDOCEGUEIRA,IN_DEF_BAIXA_VISAO,IN_DEF_CEGUEIRA,IN_DEF_SUPERDOTACAO,IN_TGD_AUTISMO_INFANTIL,IN_TGD_SINDROME_ASPERGER,IN_TGD_SINDROME_RETT,IN_TGD_TRANSTOR_DESINTEGRATIVO,CO_ALUNO_SITUACAO,QT_CARGA_HORARIA_TOTAL,QT_CARGA_HORARIA_INTEG,IN_ING_VESTIBULAR,IN_ING_ENEM,IN_ING_AVALIACAO_SERIADA,IN_ING_SELECAO_SIMPLIFICADA,IN_ING_SELECAO_VAGA_REMANESC,IN_ING_SELECAO_VAGA_PROG_ESPEC,IN_ING_TRANSF_EXOFFICIO,IN_ING_DECISAO_JUDICIAL,IN_ING_CONVENIO_PECG,IN_RESERVA_VAGAS,IN_RESERVA_ETNICO,IN_RESERVA_DEFICIENCIA,IN_RESERVA_ENSINO_PUBLICO,IN_RESERVA_RENDA_FAMILIAR,IN_RESERVA_OUTRA,IN_APOIO_SOCIAL,IN_APOIO_ALIMENTACAO,IN_APOIO_BOLSA_PERMANENCIA,IN_APOIO_BOLSA_TRABALHO,IN_APOIO_MATERIAL_DIDATICO,IN_APOIO_MORADIA,IN_APOIO_TRANSPORTE,IN_ATIVIDADE_EXTRACURRICULAR,IN_COMPL_ESTAGIO,IN_COMPL_EXTENSAO,IN_COMPL_MONITORIA,IN_COMPL_PESQUISA,IN_BOLSA_ESTAGIO,IN_BOLSA_EXTENSAO,IN_BOLSA_MONITORIA,IN_BOLSA_PESQUISA,CO_TIPO_ESCOLA_ENS_MEDIO,IN_ALUNO_PARFOR,CO_SEMESTRE_CONCLUSAO,CO_SEMESTRE_REFERENCIA,IN_MOBILIDADE_ACADEMICA,CO_MOBILIDADE_ACADEMICA,CO_MOBILIDADE_ACADEMICA_INTERN,CO_IES_DESTINO,CO_PAIS_DESTINO,IN_MATRICULA,IN_CONCLUINTE,IN_INGRESSO_TOTAL,ANO_INGRESSO,ANO_RELATORIO
2,1,1,146,4,1,0322B01,19952716,,2,2,1990,2,1,28,1,76,,,0,,,,,,,,,,,,,,2,2700,690,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,2015,2019
2,1,1,146,4,1,0322B01,17448104,,3,1,1995,10,30,23,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,1,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,1,1,0,0,0,1,,,,2,,,2,0,,,,,1,0,0,2017,2019
2,1,1,146,4,1,0322B01,17459536,,1,1,1992,5,23,26,1,76,,,0,,,,,,,,,,,,,,4,2700,2355,1,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,1,0,1,0,0,,0,,,1,,,1,,,,,,0,0,0,2013,2019
2,1,1,146,4,1,0322B01,17939808,,3,2,1995,8,17,23,1,76,,,0,,,,,,,,,,,,,,2,2700,2040,1,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,1,0,1,0,0,,0,,,1,,,2,0,,,,,1,0,0,2013,2019
2,1,1,146,4,1,0322B01,17940539,,3,1,1991,7,9,27,1,76,,,0,,,,,,,,,,,,,,2,2700,1440,1,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,2013,2019
2,1,1,146,4,1,0322B01,20082727,,3,1,1993,9,1,25,1,76,,,0,,,,,,,,,,,,,,4,2700,2040,1,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,,,,,,0,0,0,2013,2019
2,1,1,146,4,1,0322B01,17943295,,1,1,1995,2,22,23,1,76,,,0,,,,,,,,,,,,,,6,2700,2700,1,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,1,0,1,0,0,,0,,,2,,,1,0,,,,,1,1,0,2013,2019
2,1,1,146,4,1,0322B01,17444829,,3,1,1995,2,25,23,1,76,,,0,,,,,,,,,,,,,,6,2700,2700,1,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,1,0,2013,2019
2,1,1,146,4,1,0322B01,17945343,,3,2,1993,12,25,25,1,76,,,0,,,,,,,,,,,,,,2,2700,0,1,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,2017,2019
2,1,1,146,4,1,0322B01,20092136,,1,1,1994,9,14,24,1,76,,,0,,,,,,,,,,,,,,2,2700,1320,1,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,1,1,0,0,0,1,,,,2,,,2,0,,,,,1,0,0,2013,2019
2,1,1,146,4,1,0322B01,17948814,,1,2,1995,9,16,23,1,76,,,0,,,,,,,,,,,,,,6,2700,2700,1,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,1,1,0,0,0,1,,,,1,,,1,0,,,,,1,1,0,2013,2019
2,1,1,146,4,1,0322B01,20092173,,1,1,1993,10,14,25,1,76,,,0,,,,,,,,,,,,,,3,2700,1680,1,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,1,0,1,0,0,,0,,,1,,,2,,,,,,0,0,0,2013,2019
2,1,1,146,4,1,0322B01,17949114,,1,1,1994,9,26,24,1,76,,,0,,,,,,,,,,,,,,6,2700,2700,1,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,1,0,0,1,0,,,1,,1,,,2,0,,,,,1,1,0,2013,2019
2,1,1,146,4,1,0322B01,17950860,,3,2,1994,3,22,24,1,76,,,0,,,,,,,,,,,,,,6,2700,2700,1,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,1,1,0,0,0,1,,,,1,,,1,0,,,,,1,1,0,2013,2019
2,1,1,146,4,1,0322B01,17885425,,3,1,1995,2,18,23,1,76,53,5300108,0,,,,,,,,,,,,,,6,2700,2700,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,,,,,,,1,1,0,0,0,1,,,,1,,,1,0,,,,,1,1,0,2015,2019
2,1,1,146,4,1,0322B01,17886562,,3,1,1994,10,25,24,1,76,,,0,,,,,,,,,,,,,,2,2700,930,1,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,2013,2019
2,1,1,146,4,1,0322B01,17887597,,1,2,1994,3,15,24,1,76,,,0,,,,,,,,,,,,,,2,2700,1920,1,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,2013,2019
2,1,1,146,4,1,0322B01,17897107,,1,1,1996,5,11,22,1,76,,,0,,,,,,,,,,,,,,6,2700,2700,1,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,1,1,0,0,0,1,,,,2,,,1,0,,,,,1,1,0,2013,2019
2,1,1,146,4,1,0322B01,17897565,,1,2,1994,4,16,24,1,76,,,0,,,,,,,,,,,,,,2,2700,0,1,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,2017,2019
2,1,1,146,4,1,0322B01,20088631,,3,2,1996,4,6,22,1,76,,,0,,,,,,,,,,,,,,2,2700,360,1,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,2016,2019
2,1,1,146,4,1,0322B01,17497022,,1,1,1973,11,8,45,1,76,,,0,,,,,,,,,,,,,,6,2700,2700,1,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,1,0,2013,2019
2,1,1,146,4,1,0322B01,73251286,,3,2,1987,12,25,31,1,76,,,0,,,,,,,,,,,,,,6,2700,2700,1,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,1,0,2013,2019
2,1,1,146,4,1,0322B01,73251296,,1,1,1986,6,29,32,1,76,,,0,,,,,,,,,,,,,,6,2700,2700,1,0,0,0,0,0,0,0,0,0,,,,,,1,1,1,0,0,0,0,0,,,,,,,,,1,,,2,0,,,,,1,1,0,2013,2019
2,1,1,146,4,1,0322B01,17505748,,3,2,1994,11,16,24,1,76,,,0,,,,,,,,,,,,,,6,2700,2700,1,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,1,0,,,,,1,1,0,2013,2019
2,1,1,146,4,1,0322B01,24826547,,2,1,1982,5,2,36,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,0,0,1,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,1,2018,2019
2,1,1,146,4,1,0322B01,18209952,,3,1,1988,8,20,30,1,76,,,0,,,,,,,,,,,,,,6,2700,2700,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,,,,,,,0,,,,,,,,,1,,,1,0,,,,,1,1,0,2014,2019
2,1,1,146,4,1,0322B01,20096186,,2,2,1987,2,7,31,1,76,,,0,,,,,,,,,,,,,,2,2700,870,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,2014,2019
2,1,1,146,4,1,0322B01,23904248,,3,1,1988,10,24,30,1,76,,,0,,,,,,,,,,,,,,4,2700,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,,,,,,,,,1,,,2,,,,,,0,0,0,2017,2019
2,1,1,146,4,1,0322B01,23546284,,3,2,1995,2,19,23,1,76,,,0,,,,,,,,,,,,,,2,2700,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,,,,1,,,2,0,,,,,1,0,0,2016,2019
2,1,1,146,4,1,0322B01,19952282,,3,2,1997,7,7,21,1,76,,,0,,,,,,,,,,,,,,2,2700,1050,0,1,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,1,0,0,0,1,,,,0,2,,,2,0,,,,,1,0,0,2015,2019
2,1,1,146,4,1,0322B01,20096619,,3,1,1994,12,9,24,1,76,,,0,,,,,,,,,,,,,,2,2700,960,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,2014,2019
2,1,1,146,4,1,0322B01,18555215,,4,1,1994,11,14,24,1,76,,,0,,,,,,,,,,,,,,2,2700,960,1,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,2014,2019
2,1,1,146,4,1,0322B01,18556019,,1,1,1996,7,26,22,1,76,,,0,,,,,,,,,,,,,,2,2700,1170,1,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,2014,2019
2,1,1,146,4,1,0322B01,18556251,,1,1,1993,4,21,25,1,76,,,0,,,,,,,,,,,,,,2,2700,840,1,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,1,0,0,1,0,,,0,,1,,,2,0,,,,,1,0,0,2014,2019
2,1,1,146,4,1,0322B01,18557439,,1,1,1996,6,17,22,1,76,,,0,,,,,,,,,,,,,,2,2700,1050,1,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,2015,2019
2,1,1,146,4,1,0322B01,20096961,,2,1,1996,5,8,22,1,76,,,0,,,,,,,,,,,,,,2,2700,1050,1,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,1,0,1,0,0,,0,,,1,,,2,0,,,,,1,0,0,2014,2019
2,1,1,146,4,1,0322B01,18557509,,1,1,1996,1,25,22,1,76,,,0,,,,,,,,,,,,,,2,2700,930,1,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,1,0,1,0,0,,0,,,2,,,2,0,,,,,1,0,0,2014,2019
2,1,1,146,4,1,0322B01,18560094,,2,1,1997,2,24,21,1,76,,,0,,,,,,,,,,,,,,2,2700,780,1,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,2014,2019
2,1,1,146,4,1,0322B01,18560660,,3,1,1996,11,13,22,1,76,,,0,,,,,,,,,,,,,,3,2700,570,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,0,,,,,,,,,1,,,2,,,,,,0,0,0,2014,2019
2,1,1,146,4,1,0322B01,18563541,,1,2,1995,12,22,23,1,76,,,0,,,,,,,,,,,,,,2,2700,1230,1,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,1,0,1,0,0,,0,,,1,,,2,0,,,,,1,0,0,2014,2019
2,1,1,146,4,1,0322B01,18564970,,3,1,1993,1,11,25,1,76,,,0,,,,,,,,,,,,,,2,2700,1140,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,2014,2019
2,1,1,146,4,1,0322B01,18570349,,3,1,1995,10,11,23,1,76,,,0,,,,,,,,,,,,,,2,2700,960,1,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,2014,2019
2,1,1,146,4,1,0322B01,18571183,,2,2,1995,7,14,23,1,76,,,0,,,,,,,,,,,,,,2,2700,750,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,1,0,0,1,0,,,1,,2,,,2,0,,,,,1,0,0,2016,2019
2,1,1,146,4,1,0322B01,20097471,,1,2,1992,9,11,26,1,76,,,0,,,,,,,,,,,,,,2,2700,1080,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,2014,2019
2,1,1,146,4,1,0322B01,18584799,,1,1,1996,9,11,22,1,76,,,0,,,,,,,,,,,,,,2,2700,960,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,,,,,,1,0,1,0,1,,0,,1,1,,,2,0,,,,,1,0,0,2014,2019
2,1,1,146,4,1,0322B01,18589749,,3,1,1997,6,27,21,1,76,,,0,,,,,,,,,,,,,,2,2700,1290,1,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,2014,2019
2,1,1,146,4,1,0322B01,18590543,,3,1,1996,5,9,22,1,76,,,0,,,,,,,,,,,,,,2,2700,840,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,,,,,,,1,0,1,1,0,,0,1,,1,,,2,0,,,,,1,0,0,2014,2019
2,1,1,146,4,1,0322B01,18594234,,3,2,1996,1,20,22,1,76,,,0,,,,,,,,,,,,,,2,2700,1020,1,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,1,0,1,0,0,,0,,,1,,,2,0,,,,,1,0,0,2014,2019
2,1,1,146,4,1,0322B01,20092233,,3,1,1997,1,20,21,1,76,,,0,,,,,,,,,,,,,,6,2700,2700,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,,,,,,,1,0,1,0,0,,0,,,1,,,2,0,,,,,1,1,0,2014,2019
2,1,1,146,4,1,0322B01,18597104,,2,1,1996,12,31,22,1,76,,,0,,,,,,,,,,,,,,3,2700,900,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,0,,,,,,,,,2,,,2,,,,,,0,0,0,2014,2019
2,1,1,146,4,1,0322B01,18606187,,3,1,1996,9,11,22,1,76,,,0,,,,,,,,,,,,,,2,2700,720,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,2014,2019
2,1,1,146,4,1,0322B01,18608392,,1,2,1995,11,21,23,1,76,,,0,,,,,,,,,,,,,,6,2700,2700,1,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,1,0,0,1,0,,,0,,2,,,1,0,,,,,1,1,0,2014,2019
2,1,1,146,4,1,0322B01,18613346,,0,2,1996,8,31,22,1,76,,,0,,,,,,,,,,,,,,2,2700,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,2017,2019
2,1,1,146,4,1,0322B01,18188994,,1,1,1996,6,14,22,1,76,,,0,,,,,,,,,,,,,,2,2700,1530,1,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,2014,2019
2,1,1,146,4,1,0322B01,18614336,,3,1,1996,1,27,22,1,76,,,0,,,,,,,,,,,,,,2,2700,900,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,,,,,,1,0,1,0,0,,0,,,1,,,2,0,,,,,1,0,0,2014,2019
2,1,1,146,4,1,0322B01,18872337,,3,2,1994,4,13,24,1,76,,,0,,,,,,,,,,,,,,2,2700,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,2016,2019
2,1,1,146,4,1,0322B01,18872647,,3,1,1997,1,21,21,1,76,,,0,,,,,,,,,,,,,,2,2700,960,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,1,0,1,0,0,,0,,,1,,,2,0,,,,,1,0,0,2014,2019
2,1,1,146,4,1,0322B01,18359021,,1,1,1981,6,22,37,1,76,,,0,,,,,,,,,,,,,,2,2700,690,0,1,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,2014,2019
2,1,1,146,4,1,0322B01,17944760,,1,2,1996,2,9,22,1,76,,,0,,,,,,,,,,,,,,6,2700,2700,0,1,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,1,0,0,1,0,,,0,,2,,,1,0,,,,,1,1,0,2014,2019
2,1,1,146,4,1,0322B01,17443617,,3,1,1997,4,7,21,1,76,,,0,,,,,,,,,,,,,,2,2700,990,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,2014,2019
2,1,1,146,4,1,0322B01,18360208,,2,2,1996,9,8,22,1,76,,,0,,,,,,,,,,,,,,3,2700,1710,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,0,,,,,,,,,2,,,2,,,,,,0,0,0,2014,2019
2,1,1,146,4,1,0322B01,18135805,,1,1,1995,11,11,23,1,76,,,0,,,,,,,,,,,,,,6,2700,2700,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,,,,,,,1,1,0,0,0,1,,,,1,,,1,0,,,,,1,1,0,2014,2019
2,1,1,146,4,1,0322B01,18143383,,2,2,1995,10,15,23,1,76,,,0,,,,,,,,,,,,,,2,2700,1350,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,1,0,0,0,1,,,,0,1,,,2,0,,,,,1,0,0,2014,2019
2,1,1,146,4,1,0322B01,18146836,,3,2,1995,9,20,23,1,76,,,0,,,,,,,,,,,,,,6,2700,2700,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,1,0,,,,,1,1,0,2014,2019
2,1,1,146,4,1,0322B01,18152109,,1,1,1996,8,4,22,1,76,,,0,,,,,,,,,,,,,,6,2700,2700,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,1,0,,,,,1,1,0,2014,2019
2,1,1,146,4,1,0322B01,18161358,,3,1,1996,5,22,22,1,76,,,0,,,,,,,,,,,,,,2,2700,720,1,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,1,1,0,0,0,1,,,,2,,,2,0,,,,,1,0,0,2016,2019
2,1,1,146,4,1,0322B01,18161725,,2,1,1995,12,9,23,1,76,,,0,,,,,,,,,,,,,,6,2700,2700,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,1,0,2014,2019
2,1,1,146,4,1,0322B01,18162740,,2,1,1995,11,20,23,1,76,,,0,,,,,,,,,,,,,,4,2700,900,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,1,1,0,0,0,1,,,,1,,,1,,,,,,0,0,0,2014,2019
2,1,1,146,4,1,0322B01,20093483,,3,2,1996,4,25,22,1,76,,,0,,,,,,,,,,,,,,6,2700,2700,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,1,0,2014,2019
2,1,1,146,4,1,0322B01,18166860,,3,1,1996,1,26,22,1,76,,,0,,,,,,,,,,,,,,2,2700,1140,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,2014,2019
2,1,1,146,4,1,0322B01,18167313,,3,2,1994,1,22,24,1,76,,,0,,,,,,,,,,,,,,6,2700,2700,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,1,0,,,,,1,1,0,2014,2019
2,1,1,146,4,1,0322B01,18168338,,2,1,1995,9,8,23,1,76,,,0,,,,,,,,,,,,,,6,2700,2700,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,1,1,0,0,0,1,,,,1,,,2,0,,,,,1,1,0,2014,2019
2,1,1,146,4,1,0322B01,18170192,,3,2,1996,2,3,22,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,1,0,0,0,1,,,,0,1,,,2,0,,,,,1,0,0,2017,2019
2,1,1,146,4,1,0322B01,18178756,,1,1,1995,11,4,23,1,76,,,0,,,,,,,,,,,,,,2,2700,1290,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,2014,2019
2,1,1,146,4,1,0322B01,18182676,,1,2,1997,3,20,21,1,76,,,0,,,,,,,,,,,,,,6,2700,2700,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,1,0,2014,2019
2,1,1,146,4,1,0322B01,18185726,,1,1,1995,12,4,23,1,76,,,0,,,,,,,,,,,,,,2,2700,1440,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,1,0,1,0,0,,0,,,2,,,2,0,,,,,1,0,0,2014,2019
2,1,1,146,4,1,0322B01,18188900,,1,1,1995,5,9,23,1,76,,,0,,,,,,,,,,,,,,2,2700,1710,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,1,0,1,1,0,,0,0,,2,,,2,0,,,,,1,0,0,2014,2019
2,1,1,146,4,1,0322B01,18190444,,3,1,1995,10,31,23,1,76,,,0,,,,,,,,,,,,,,6,2700,2700,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,0,,,,,,,,,1,,,1,0,,,,,1,1,0,2014,2019
2,1,1,146,4,1,0322B01,20092014,,1,2,1996,3,8,22,1,76,,,0,,,,,,,,,,,,,,2,2700,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,2017,2019
2,1,1,146,4,1,0322B01,18145693,,1,1,1995,11,24,23,1,76,,,0,,,,,,,,,,,,,,6,2700,2700,1,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,1,0,0,1,0,,,0,,2,,,2,0,,,,,1,1,0,2015,2019
2,1,1,146,4,1,0322B01,18360791,,3,1,1996,2,28,22,1,76,,,0,,,,,,,,,,,,,,6,2700,2700,0,1,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,1,0,,,,,1,1,0,2014,2019
2,1,1,146,4,1,0322B01,18360844,,0,1,1996,5,13,22,1,76,53,5300108,0,,,,,,,,,,,,,,6,2700,2700,0,1,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,1,0,1,0,0,,0,,,2,,,1,0,,,,,1,1,0,2014,2019
2,1,1,146,4,1,0322B01,18361106,,1,1,1996,8,28,22,1,76,,,0,,,,,,,,,,,,,,6,2700,2700,0,1,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,1,1,1,0,0,1,0,,,2,,,1,0,,,,,1,1,0,2014,2019
2,1,1,146,4,1,0322B01,18550976,,1,2,1996,5,18,22,1,76,,,0,,,,,,,,,,,,,,4,2700,780,1,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,,,,,,0,0,0,2014,2019
2,1,1,146,4,1,0322B01,23903712,,2,2,1994,8,13,24,1,76,53,5300108,0,,,,,,,,,,,,,,2,2700,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,,,,,,,,,1,,,2,0,,,,,1,0,0,2017,2019
2,1,1,146,4,1,0322B01,23110279,,3,1,1996,4,30,22,1,76,,,0,,,,,,,,,,,,,,2,2700,270,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,2016,2019
2,1,1,146,4,1,0322B01,23063814,,2,1,1992,5,13,26,1,76,,,0,,,,,,,,,,,,,,2,2700,180,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,,0,,,1,,,2,0,,,,,1,0,0,2016,2019
2,1,1,146,4,1,0322B01,23107335,,2,1,1982,3,28,36,1,76,,,0,,,,,,,,,,,,,,2,2700,180,0,0,0,0,0,0,1,0,0,0,,,,,,0,,,,,,,1,1,0,0,0,1,,,,1,,,2,0,,,,,1,0,0,2016,2019
2,1,1,146,4,1,0322B01,23870343,,1,1,1996,8,15,22,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,0,0,0,0,1,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,2017,2019
2,1,1,146,4,1,0322B01,22848743,,3,1,1994,5,29,24,1,76,,,0,,,,,,,,,,,,,,2,2700,750,1,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,2015,2019
2,1,1,146,4,1,0322B01,18878524,,0,1,1997,8,28,21,1,76,,,0,,,,,,,,,,,,,,2,2700,870,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,1,0,1,1,0,,0,0,,1,,,2,0,,,,,1,0,0,2015,2019
2,1,1,146,4,1,0322B01,20102998,,0,1,1996,7,21,22,1,76,,,0,,,,,,,,,,,,,,2,2700,780,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,,,,,,,1,0,1,1,0,,0,1,,1,,,2,0,,,,,1,0,0,2015,2019
2,1,1,146,4,1,0322B01,20099463,,0,1,1997,1,17,21,1,76,,,0,,,,,,,,,,,,,,2,2700,870,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,1,0,1,0,1,,0,,0,1,,,2,0,,,,,1,0,0,2015,2019
